x,y
-5.001842406316820977e-01,1.598829960880813750e-01
2.011571459616673385e-01,-4.327769486937420584e-01
-3.376985797351575447e-01,-3.675816935187525836e-01
-4.471021027408664250e-01,-1.285824370344264556e-01
4.764499794707762192e-01,-1.120953630392236139e-01
1.391309677922353827e-01,4.434195564424904812e-01
5.540008845002043492e-01,7.169937755793479583e-01
-9.459913894853543281e-01,4.630353937084758509e-01
9.445796113534589145e-01,2.034826134156649535e-01
5.079918305425056291e-01,7.333327036809259014e-02
2.865540092615949663e-01,8.949654538609339571e-01
-7.893242843074032011e-01,-5.523942529310208460e-01
3.960824220427606734e-01,-2.264262010509797696e-01
-4.448621992514526502e-01,-2.313261678916448960e-01
-3.445668431748268035e-02,4.260944657458756168e-01
9.020668486445353462e-01,-5.362700892975411637e-01
-2.044301263945329239e-03,4.638396859475386602e-01
-4.824003322896007750e-01,-9.659172779001579112e-01
9.108975789366706710e-01,2.706451169862356121e-01
4.103817446327916452e-01,-1.662116444311053653e-01
9.222193495922821338e-01,-4.084274967152197733e-01
5.313672578828738668e-01,2.118124622194386686e-02
6.513789723852439484e-02,-4.646553009395892886e-01
8.901367549963856707e-01,-5.785883401736633402e-01
4.688854601465861083e-01,6.571001256062787566e-02
4.948871502495999497e-01,-1.685217817302813725e-01
-8.085313978171546623e-01,4.777416779590260565e-01
-3.982665147908922565e-01,-9.686594260853928495e-02
-4.773099193578889121e-01,-3.039932214024642851e-02
3.735715512897361812e-01,-3.457391435037403538e-01
-3.009137809481683412e-01,-2.398548022253933487e-01
5.787565477564986238e-02,-5.360503101943607795e-01
-5.620354848560721317e-01,-7.786231141617403484e-01
1.121610126465913959e-01,-5.155449713810481560e-01
4.789347815098103922e-01,5.740581665947137868e-02
4.040551575218336300e-01,-3.081305212343489197e-01
6.569715195910168226e-02,9.894067963863508730e-01
1.100615323533783219e+00,-6.627242093047436278e-04
7.313236982013280318e-01,-6.085539073421910583e-01
-3.471655405225829161e-01,-8.543939916426451786e-01
-6.593117340855432218e-01,-6.791735124279009161e-01
3.845158105143855476e-01,9.074694550219202238e-01
-3.064653158644494169e-01,8.820718711650051835e-01
-2.922932963544446761e-01,4.132972767171090855e-01
7.923391630534516727e-02,-4.969857617105579717e-01
-4.534869707750907031e-01,7.847982739205470182e-01
3.282081293165853841e-01,8.989330488770190808e-01
7.401160633650947229e-01,6.375442707082007443e-01
-4.068232709571633077e-01,-2.997844516877700149e-01
-4.547460925496041861e-01,8.278426946202472464e-03
5.049152221879210645e-01,9.213683726976998889e-01
2.530646318991677246e-01,-3.646533711990589399e-01
1.278079851382643017e-01,-4.363350026552651473e-01
3.171547095594208776e-01,4.827113748514111347e-01
1.569125651972313740e-01,1.039212308830407050e+00
6.433442664209549910e-01,8.592319402550858687e-01
1.178587397710973844e-01,-5.353198114315911305e-01
-4.521849038694047418e-01,1.955709337551271298e-01
-9.988608428479610335e-02,-5.101926095019051477e-01
-9.429188654587240814e-02,-4.528409337048511785e-01
9.515275520538031273e-01,-3.556654178002175426e-01
5.771080352289859050e-01,8.054146970063016386e-01
4.765803389031836312e-01,4.885271462809731569e-03
2.770931732091008737e-01,3.668019505944467018e-01
-3.532665045503580736e-01,-9.029054136673142494e-01
-9.542913858989430231e-01,-3.411982961211695864e-01
1.887709023378580375e-01,4.692004003699650205e-01
-8.884895302143810403e-01,5.296833526309007167e-01
-1.011997041468659431e+00,-5.431164687842958416e-02
4.403997477028363527e-01,1.412040879119183800e-01
-5.365042540616875577e-01,-1.841480844913759018e-01
-8.443781593982739864e-01,5.301482642314082616e-01
-6.418723265850206916e-02,-4.950770258654720868e-01
-2.549123725479343072e-01,-1.079085888693977813e+00
4.821628558369444040e-01,-2.982532126588577359e-01
-4.123411455193938813e-01,-2.806807879271947526e-01
-2.796701219991752918e-01,1.058359855428544272e+00
-2.425826153348690783e-01,-4.512647618533295324e-01
1.370019379668699633e-01,4.614263416425894992e-01
3.970331538648759206e-01,-3.561429241057261219e-01
-7.903672527471888865e-02,5.012005012253365477e-01
-7.463756209227859206e-02,5.735195179454546377e-01
4.848545839305083982e-01,-1.849047748006148462e-01
1.023171240704111029e-01,4.106805308231247786e-01
-2.243367011368356256e-01,4.366336138807686562e-01
5.026944032276745578e-01,-5.925155598717920385e-02
1.535079954164651761e-01,-9.760201201790350556e-01
-5.039920627730097857e-01,-8.201187027295537835e-01
4.666026644841520521e-01,-2.144168729431354392e-01
8.301124366048706626e-02,4.534560861103879570e-01
-1.131006899979127706e-01,-4.238926667564449913e-01
7.350478032182418131e-01,-7.159427108495248770e-01
-4.670915742980727980e-01,9.575056016609925225e-01
1.755533881116646544e-01,-4.319291345749767252e-01
4.040603637646248414e-01,2.197466840646002117e-01
3.590599154255091907e-01,4.387189427118859952e-01
-1.017601271129640050e+00,-5.920404790627059599e-02
8.426003879433136001e-01,4.452069841982486120e-01
4.207292589705389219e-01,3.355431070569946383e-01
9.636540242522562139e-01,2.401307659785094639e-01
